"state","date","Negative","Positive","Inconclusive","positiveIncrease","negativeIncrease"
"AL",2020-07-18,12553,2655,60,2143,9237
"AL",2020-07-19,7138,1564,7,1777,9261
"AL",2020-07-20,10180,2135,65,1880,6375
"AL",2020-07-21,12920,2901,166,1467,5126
"AL",2020-07-22,15698,3043,140,1455,7652
"AL",2020-07-23,13643,2587,79,2399,7640
"AL",2020-07-24,15320,2750,53,1793,7664
"AL",2020-07-25,12590,2267,40,2125,10502
"AL",2020-07-26,7903,1563,39,1164,6911
"AL",2020-07-27,12285,2091,49,1821,6452
"AL",2020-07-28,12845,2326,83,1251,6189
"AL",2020-07-29,14954,2416,96,1416,1460
"AL",2020-07-30,14803,2302,63,1980,9853
"AL",2020-07-31,14160,2497,38,1961,7398
"AL",2020-08-01,12223,2048,52,1626,6278
"AL",2020-08-02,5915,1027,19,2095,6604
"AL",2020-08-03,8675,1383,37,1217,6764
"AL",2020-08-04,13945,1886,49,1041,7209
"AL",2020-08-05,15628,2010,47,952,4207
"AL",2020-08-06,16760,2012,42,1938,10386
"AL",2020-08-07,13640,1985,62,1709,7923
"AL",2020-08-08,10959,1548,46,86,0
"AL",2020-08-09,11517,937,20,2947,10002
"AL",2020-08-10,7634,1075,29,1686,16430
"AL",2020-08-11,14855,1319,44,831,2291
"AL",2020-08-12,14972,1605,25,935,11147
"AL",2020-08-13,23949,1538,56,771,6020
"AL",2020-08-14,17211,1502,68,752,21670
"AL",2020-08-15,14713,1145,24,1271,10762
"AL",2020-08-16,10909,1338,36,853,8554
"AL",2020-08-17,13382,1047,14,571,5928
"AL",2020-08-18,16922,1307,49,1357,13979
"AL",2020-08-19,16900,1454,40,1117,15970
"AL",2020-08-20,15030,1340,91,971,10462
"AL",2020-08-21,13316,1181,35,321,0
"AL",2020-08-22,10632,1060,41,1762,17420
"AL",2020-08-23,5316,551,18,528,4859
"AL",2020-08-24,7720,824,9,1650,0
"AL",2020-08-25,13568,1146,59,532,3426
"AL",2020-08-26,14131,1318,62,2012,14396
"AL",2020-08-27,13953,1435,37,1769,11355
"AL",2020-08-28,16202,3160,28,1162,6892
"AL",2020-08-29,10323,1101,12,1704,9251
"AL",2020-08-30,4100,581,11,1346,3898
"AL",2020-08-31,7433,1022,22,823,3402
"AL",2020-09-01,12736,999,14,1558,-27925
"AL",2020-09-02,13926,1179,16,623,4690
"AL",2020-09-03,14198,1223,29,1046,695
"AL",2020-09-04,13336,1173,16,1108,3331
"AL",2020-09-05,11494,1012,7,1410,6150
"AL",2020-09-06,4415,494,15,511,5824
"AL",2020-09-07,4990,666,3,659,3028
"AL",2020-09-08,8893,854,7,633,3767
"AL",2020-09-09,15254,1140,22,811,5193
"AL",2020-09-10,15532,1201,18,1148,6191
"AL",2020-09-11,14119,1105,32,1138,4046
"AL",2020-09-12,11546,927,19,943,4504
"AL",2020-09-13,6251,712,6,1109,5709
"AL",2020-09-14,8903,879,11,704,3660
"AL",2020-09-15,14102,936,32,701,4718
"AL",2020-09-16,14256,1081,11,927,6874
"AL",2020-09-17,15086,1121,21,670,3472
"AL",2020-09-18,14544,945,21,1106,7036
"AL",2020-09-19,10438,827,22,1301,8256
"AL",2020-09-20,4982,518,8,798,4918
"AL",2020-09-21,9424,905,6,818,4746
"AL",2020-09-22,14304,895,12,804,5453
"AL",2020-09-23,14161,985,18,569,4886
"AL",2020-09-24,16021,1094,47,1053,6296
"AL",2020-09-25,14383,1021,18,2452,18617
"AL",2020-09-26,9368,755,5,933,6684
"AL",2020-09-27,5620,566,9,730,5637
"AL",2020-09-28,8215,799,9,662,4606
"AL",2020-09-29,12989,895,19,571,2872
"AL",2020-09-30,15026,1039,11,1147,11312
"AL",2020-10-01,15463,968,23,1043,6095
"AL",2020-10-02,13938,1037,9,954,6042
"AL",2020-10-03,10027,790,11,1682,9707
"AL",2020-10-04,5210,586,4,789,5754
"AL",2020-10-05,8389,879,1,544,4518
"AL",2020-10-06,13672,945,14,764,4702
"AL",2020-10-07,16712,1171,12,941,7233
"AL",2020-10-08,16888,1211,17,557,3520
"AL",2020-10-09,14663,1200,22,1490,10506
"AL",2020-10-10,9547,885,4,1061,6867
"AL",2020-10-11,4326,678,4,816,4998
"AL",2020-10-12,7979,925,4,734,3970
"AL",2020-10-13,14146,1237,4,1117,5737
"AL",2020-10-14,14997,1195,27,784,4352
"AL",2020-10-15,17528,1378,14,1185,6939
"AL",2020-10-16,18009,1287,11,1212,6043
"AL",2020-10-17,8198,837,9,1288,6641
"AL",2020-10-18,5874,755,7,964,4270
"AL",2020-10-19,11078,1261,8,859,5459
"AL",2020-10-20,14679,1432,10,1043,4731
"AL",2020-10-21,16487,1377,9,1146,7948
"AL",2020-10-22,14862,1482,17,1390,5246
"AL",2020-10-23,16023,1471,24,3852,8105
"AL",2020-10-24,9390,1154,13,2360,5064
"AL",2020-10-25,4973,862,3,1079,5863
"AL",2020-10-26,16617,1247,17,967,4208
"AL",2020-10-27,15708,1452,9,1115,4455
"AL",2020-10-28,16464,1762,17,1269,6478
"AL",2020-10-29,16545,1449,17,1443,5972
"AL",2020-10-30,15527,1654,26,1347,7071
"AL",2020-10-31,12430,1146,8,1789,8989
"AL",2020-11-01,4619,850,12,1700,5383
"AL",2020-11-02,10378,1370,3,907,3095
"AL",2020-11-03,15838,1574,14,1037,5986
"AL",2020-11-04,16564,1637,19,1848,7075
"AL",2020-11-05,16446,1926,55,1381,6344
"AL",2020-11-06,16930,1909,28,1556,7161
"AL",2020-11-07,8095,1328,15,1768,7593
"AL",2020-11-08,4071,1068,12,1205,5222
"AL",2020-11-09,10481,1799,20,1170,3158
"AL",2020-11-10,13683,2069,193,1710,-1823
"AL",2020-11-11,14142,1875,25,2070,14083
"AL",2020-11-12,13465,1908,32,2000,0
"AL",2020-11-13,14243,2048,15,2980,15365
"AL",2020-11-14,10056,1441,7,2226,10660
"AL",2020-11-15,5418,1151,10,1979,4655
"AL",2020-11-16,9491,1696,16,1410,6043
"AL",2020-11-17,16743,2332,16,1616,5714
"AL",2020-11-18,17977,2208,42,2638,6373
"AL",2020-11-19,17305,2172,50,2424,13211
"AL",2020-11-20,15752,2099,40,2463,9548
"AL",2020-11-21,10750,1719,25,2335,8287
"AL",2020-11-22,5008,1079,5,1798,5710
"AL",2020-11-23,10386,2065,20,1574,6940
"AL",2020-11-24,13849,2038,38,2785,9276
"AL",2020-11-25,13906,2173,32,2453,6944
"AL",2020-11-26,7716,720,31,2639,7226
"AL",2020-11-27,9050,2199,23,917,4053
"AL",2020-11-28,8537,1903,20,2119,4552
"AL",2020-11-29,5649,1506,12,2236,3978
"AL",2020-11-30,10679,2973,46,2295,2554
"AL",2020-12-01,13140,3155,51,3376,7481
"AL",2020-12-02,19578,4101,48,3928,6546
"AL",2020-12-03,15602,3127,33,3531,9659
"AL",2020-12-04,16160,2897,68,3840,7289
"AL",2020-12-05,12175,2565,62,3390,8058
"AL",2020-12-06,6912,1814,15,2288,5769
"AL",2020-12-07,11351,2864,25,2352,4658
"AL",2020-12-08,14506,3194,25,4436,9299
"AL",2020-12-09,17359,3499,51,3522,6542
"AL",2020-12-10,18396,3890,79,4735,7745
"AL",2020-12-11,18055,3878,124,3853,9190
"AL",2020-12-12,13056,2753,57,4066,0
"AL",2020-12-13,8215,2488,17,2790,0
"AL",2020-12-14,11563,3296,58,2264,20347
"AL",2020-12-15,16573,4058,92,3638,6275
"AL",2020-12-16,22651,4908,67,4107,6097
"AL",2020-12-17,18030,4084,50,4695,8070
"AL",2020-12-18,17899,3707,85,5348,7855
"AL",2020-12-19,12199,2732,28,4221,7723
"AL",2020-12-20,7941,2129,24,2548,6365
"AL",2020-12-21,13021,3589,64,2380,4218
"AL",2020-12-22,33780,3677,87,4979,7130
"AL",2020-12-23,19523,4095,41,4758,9211
"AL",2020-12-24,17510,3015,45,4232,8151
"AL",2020-12-25,5025,859,36,3625,6668
"AL",2020-12-26,5799,1957,20,1032,4308
"AL",2020-12-27,4393,1739,15,2170,2503
"AL",2020-12-28,9544,3776,33,2269,2717
"AL",2020-12-29,17502,4117,61,3907,5055
"AL",2020-12-30,19489,4612,50,5016,3822
"AL",2020-12-31,15977,3922,47,4406,8344
"AL",2021-01-01,10665,2512,86,4521,7331
"AL",2021-01-02,6071,2369,42,3711,2965
"AL",2021-01-03,4533,2021,24,2476,6555
"AL",2021-01-04,6572,3123,23,2161,1632
"AL",2021-01-05,11581,2458,25,5498,3889
"AL",2021-01-06,18094,4833,48,4591,7150
"AL",2021-01-07,19012,4025,72,5046,7507
"AL",2021-01-08,17124,3402,40,5057,8420
"AL",2021-01-09,12278,2743,41,4863,8919
"AL",2021-01-10,6529,1853,24,2750,7584
"AL",2021-01-11,10446,3079,36,2100,4447
"AL",2021-01-12,15869,3131,35,3848,6125
"AL",2021-01-13,18651,3371,53,3147,6653
"AL",2021-01-14,17354,3080,57,3588,7366
"AL",2021-01-15,16062,2891,69,2945,10166
"AL",2021-01-16,8700,1720,22,3153,6552
"AL",2021-01-17,2149,462,21,1917,6755
"AL",2021-01-18,10327,2806,23,1430,3580
"AL",2021-01-19,16598,3178,49,2515,5109
"AL",2021-01-20,16763,2891,25,3112,7626
"AL",2021-01-21,16127,2219,46,2881,5492
"AL",2021-01-22,15724,2431,33,3551,5432
"AL",2021-01-23,9165,1837,29,3355,9797
"AL",2021-01-24,6143,1366,14,1728,6623
"AL",2021-01-25,9969,2110,57,1839,2929
"AL",2021-01-26,15644,2209,20,2900,5029
"AL",2021-01-27,17025,2336,38,3177,6016
"AL",2021-01-28,11408,2136,26,3648,8103
"AL",2021-01-29,9371,1307,33,2848,8782
"AL",2021-01-30,9315,1372,14,0,0
"AL",2021-01-31,4591,981,8,4057,10433
"AL",2021-02-01,8608,1645,6,1221,2811
"AL",2021-02-02,15177,1528,32,2078,-11759
"AL",2021-02-03,14633,1747,36,2118,4663
"AL",2021-02-04,15871,1674,34,2767,7810
"AL",2021-02-05,14085,1546,33,1496,0
"AL",2021-02-06,9608,1304,30,1992,29900
"AL",2021-02-07,4076,747,6,1112,4462
"AL",2021-02-08,8801,1228,15,925,3807
"AL",2021-02-09,15041,1634,22,1318,5105
"AL",2021-02-10,15347,1276,26,1401,5488
"AL",2021-02-11,13509,1074,36,1503,5952
"AL",2021-02-12,12833,1405,16,1097,5891
"AL",2021-02-13,6942,878,16,1189,6042
"AL",2021-02-14,4564,585,9,1075,3050
"AL",2021-02-15,6033,775,7,674,2230
"AL",2021-02-16,7176,591,19,883,3250
"AL",2021-02-17,8194,1053,17,679,2428
"AL",2021-02-18,12031,1085,12,1198,4081
"AL",2021-02-19,10684,1005,16,847,4264
"AL",2021-02-20,7451,724,7,774,4864
"AL",2021-02-21,3565,437,2,857,3104
"AL",2021-02-22,8965,1076,8,677,2101
"AL",2021-02-23,9992,688,20,1453,4250
"AL",2021-02-24,26279,3016,18,1247,2971
"AL",2021-02-25,12716,932,14,890,6397
"AL",2021-02-26,10237,898,23,739,4871
"AL",2021-02-27,6251,431,7,834,4496
"AL",2021-02-28,3292,376,2,569,2776
"AL",2021-03-01,6877,754,6,517,1450
"AL",2021-03-02,9934,591,11,652,3161
"AL",2021-03-03,11468,643,8,2733,7243
"AL",2021-03-04,10160,452,8,922,4990
"AL",2021-03-05,9162,571,13,811,4223
"AL",2021-03-06,5911,322,3,524,4866
"AL",2021-03-07,3102,292,3,408,2087
"AL",2021-03-08,5961,606,2,NA,NA
"AL",2021-03-09,10465,600,8,NA,NA
"AL",2021-03-10,11199,492,6,NA,NA
"AL",2021-03-11,9982,537,9,NA,NA
"AL",2021-03-12,9003,500,7,NA,NA
"AL",2021-03-13,5120,307,4,NA,NA
"AL",2021-03-14,2857,121,2,NA,NA
"AL",2021-03-15,6076,479,3,NA,NA
"AL",2021-03-16,9237,518,5,NA,NA
"AL",2021-03-17,9055,428,15,NA,NA
"AL",2021-03-18,8252,468,4,NA,NA
"AL",2021-03-19,8036,388,14,NA,NA
"AL",2021-03-20,5557,296,5,NA,NA
"AL",2021-03-21,2446,181,2,NA,NA
"AL",2021-03-22,6488,572,4,NA,NA
"AL",2021-03-23,7671,413,5,NA,NA
"AL",2021-03-24,9639,478,14,NA,NA
"AL",2021-03-25,7562,361,8,NA,NA
"AL",2021-03-26,7826,480,5,NA,NA
"AL",2021-03-27,4638,285,9,NA,NA
"AL",2021-03-28,2068,219,3,NA,NA
"AL",2021-03-29,5374,465,5,NA,NA
"AL",2021-03-30,9661,540,3,NA,NA
"AL",2021-03-31,9044,481,11,NA,NA
"AL",2021-04-01,8054,428,11,NA,NA
"AL",2021-04-02,5142,334,5,NA,NA
"AL",2021-04-03,2953,165,8,NA,NA
"AL",2021-04-04,1057,83,2,NA,NA
"AL",2021-04-05,4817,342,4,NA,NA
"AL",2021-04-06,8321,500,6,NA,NA
"AL",2021-04-07,9230,476,4,NA,NA
"AL",2021-04-08,7220,380,9,NA,NA
"AL",2021-04-09,6259,360,6,NA,NA
"AL",2021-04-10,3398,239,8,NA,NA
"AL",2021-04-11,1641,131,5,NA,NA
"AL",2021-04-12,5072,414,3,NA,NA
"AL",2021-04-13,8090,522,3,NA,NA
"AL",2021-04-14,7905,461,11,NA,NA
"AL",2021-04-15,7409,386,3,NA,NA
"AL",2021-04-16,7047,514,11,NA,NA
"AL",2021-04-17,4394,250,4,NA,NA
"AL",2021-04-18,2634,145,4,NA,NA
"AL",2021-04-19,6134,575,3,NA,NA
"AL",2021-04-20,7657,530,3,NA,NA
"AL",2021-04-21,10688,1122,101,NA,NA
"AL",2021-04-22,7176,425,8,NA,NA
"AL",2021-04-23,6658,393,5,NA,NA
"AL",2021-04-24,4142,243,16,NA,NA
"AL",2021-04-25,2554,165,9,NA,NA
"AL",2021-04-26,5159,420,4,NA,NA
"AL",2021-04-27,8063,444,3,NA,NA
"AL",2021-04-28,7668,428,14,NA,NA
"AL",2021-04-29,8450,503,10,NA,NA
"AL",2021-04-30,5919,530,11,NA,NA
"AL",2021-05-01,3732,257,10,NA,NA
"AL",2021-05-02,3136,256,3,NA,NA
"AL",2021-05-03,4813,537,6,NA,NA
"AL",2021-05-04,6719,495,11,NA,NA
"AL",2021-05-05,7772,517,15,NA,NA
"AL",2021-05-06,7109,438,8,NA,NA
"AL",2021-05-07,6899,456,8,NA,NA
"AL",2021-05-08,4268,249,9,NA,NA
"AL",2021-05-09,2873,187,1,NA,NA
"AL",2021-05-10,4968,433,5,NA,NA
"AL",2021-05-11,7009,469,11,NA,NA
"AL",2021-05-12,6775,353,35,NA,NA
"AL",2021-05-13,7297,446,6,NA,NA
"AL",2021-05-14,6006,362,14,NA,NA
"AL",2021-05-15,4340,281,9,NA,NA
"AL",2021-05-16,2315,162,1,NA,NA
"AL",2021-05-17,4177,358,1,NA,NA
"AL",2021-05-18,6981,393,14,NA,NA
"AL",2021-05-19,7661,413,12,NA,NA
"AL",2021-05-20,5979,325,10,NA,NA
"AL",2021-05-21,5864,285,9,NA,NA
"AL",2021-05-22,3725,251,8,NA,NA
"AL",2021-05-23,2518,166,13,NA,NA
"AL",2021-05-24,4546,351,5,NA,NA
"AL",2021-05-25,5908,323,12,NA,NA
"AL",2021-05-26,6216,331,21,NA,NA
"AL",2021-05-27,5057,269,7,NA,NA
"AL",2021-05-28,4992,280,6,NA,NA
"AL",2021-05-29,3387,163,2,NA,NA
"AL",2021-05-30,2018,130,3,NA,NA
"AL",2021-05-31,1823,105,0,NA,NA
"AL",2021-06-01,3888,289,11,NA,NA
"AL",2021-06-02,5935,257,11,NA,NA
"AL",2021-06-03,5470,277,4,NA,NA
"AL",2021-06-04,5012,242,9,NA,NA
"AL",2021-06-05,3123,120,4,NA,NA
"AL",2021-06-06,2184,94,7,NA,NA
"AL",2021-06-07,3872,257,0,NA,NA
"AL",2021-06-08,4761,189,29,NA,NA
"AL",2021-06-09,4906,184,4,NA,NA
"AL",2021-06-10,5575,200,14,NA,NA
"AL",2021-06-11,4498,254,10,NA,NA
"AL",2021-06-12,2783,115,4,NA,NA
"AL",2021-06-13,1746,90,2,NA,NA
"AL",2021-06-14,3292,216,22,NA,NA
"AL",2021-06-15,4301,144,6,NA,NA
"AL",2021-06-16,2856,112,1,NA,NA
"AL",2021-06-17,2238,62,2,NA,NA
"AL",2021-06-18,3716,185,8,NA,NA
"AL",2021-06-19,2660,89,3,NA,NA
"AL",2021-06-20,1922,82,0,NA,NA
"AL",2021-06-21,1725,121,0,NA,NA
"AR",2020-03-04,1,NA,NA,NA,NA
"AR",2020-03-05,1,NA,NA,NA,NA
"AR",2020-03-06,0,NA,NA,0,0
"AR",2020-03-07,0,NA,NA,0,0
"AR",2020-03-08,3,NA,NA,0,0
"AR",2020-03-09,1,NA,NA,0,6
"AR",2020-03-10,0,NA,NA,0,0
"AR",2020-03-11,0,3,NA,0,0
"AR",2020-03-12,2,0,NA,6,12
"AR",2020-03-13,10,3,NA,3,6
"AR",2020-03-14,6,0,NA,3,35
"AR",2020-03-15,48,2,NA,4,38
"AR",2020-03-16,14,2,NA,6,29
"AR",2020-03-17,24,18,NA,0,65
"AR",2020-03-18,76,19,NA,11,39
"AR",2020-03-19,31,4,NA,13,74
"AR",2020-03-20,227,7,NA,50,41
"AR",2020-03-21,582,15,NA,22,216
"AR",2020-03-22,219,5,NA,47,144
"AR",2020-03-23,299,36,NA,9,195
"AR",2020-03-24,177,12,NA,44,41
"AR",2020-03-25,660,40,NA,62,490
"AR",2020-03-26,368,40,NA,55,67
"AR",2020-03-27,451,26,NA,46,41
"AR",2020-03-28,676,29,NA,23,1393
"AR",2020-03-29,500,25,NA,22,89
"AR",2020-03-30,787,38,NA,47,2235
"AR",2020-03-31,1015,56,NA,50,697
"AR",2020-04-01,667,49,NA,61,1395
"AR",2020-04-02,599,33,NA,59,526
"AR",2020-04-03,792,33,NA,61,1115
"AR",2020-04-04,740,47,NA,39,632
"AR",2020-04-05,1479,55,NA,87,785
"AR",2020-04-06,695,38,NA,45,1558
"AR",2020-04-07,742,93,NA,71,722
"AR",2020-04-08,842,72,NA,54,838
"AR",2020-04-09,1394,139,1,119,302
"AR",2020-04-10,1606,69,3,52,2117
"AR",2020-04-11,1369,80,0,55,1403
"AR",2020-04-12,597,28,0,54,1090
"AR",2020-04-13,274,18,1,130,952
"AR",2020-04-14,720,60,0,70,257
"AR",2020-04-15,707,50,1,89,614
"AR",2020-04-16,897,43,0,51,790
"AR",2020-04-17,847,47,1,75,744
"AR",2020-04-18,754,135,1,44,603
"AR",2020-04-19,878,316,1,42,26
"AR",2020-04-20,661,89,0,142,2202
"AR",2020-04-21,1045,58,1,304,584
"AR",2020-04-22,1500,93,1,49,2223
"AR",2020-04-23,1457,180,4,189,1688
"AR",2020-04-24,1828,111,2,276,3712
"AR",2020-04-25,1802,124,2,88,2387
"AR",2020-04-26,1399,85,0,112,1304
"AR",2020-04-27,1888,98,2,76,912
"AR",2020-04-28,2765,117,0,94,120
"AR",2020-04-29,3312,112,3,81,4697
"AR",2020-04-30,2647,102,0,63,2867
"AR",2020-05-01,2380,101,4,66,1231
"AR",2020-05-02,2557,102,0,51,1855
"AR",2020-05-03,3522,116,2,59,1249
"AR",2020-05-04,2976,268,2,27,1525
"AR",2020-05-05,2787,108,0,38,155
"AR",2020-05-06,4503,204,4,72,4296
"AR",2020-05-07,4149,144,2,43,949
"AR",2020-05-08,2361,100,7,83,3916
"AR",2020-05-09,3089,189,1,53,1481
"AR",2020-05-10,2138,54,0,0,0
"AR",2020-05-11,3765,189,5,287,3215
"AR",2020-05-12,3379,116,3,130,1284
"AR",2020-05-13,2775,157,3,0,2771
"AR",2020-05-14,2888,224,1,72,2531
"AR",2020-05-15,1547,67,0,227,5484
"AR",2020-05-16,2981,119,1,115,0
"AR",2020-05-17,2326,87,1,181,3360
"AR",2020-05-18,2965,216,3,54,0
"AR",2020-05-19,4092,268,3,110,8352
"AR",2020-05-20,3802,215,3,80,2477
"AR",2020-05-21,3512,201,4,455,2563
"AR",2020-05-22,2434,155,4,154,3617
"AR",2020-05-23,1755,142,2,0,0
"AR",2020-05-24,2011,82,0,310,5224
"AR",2020-05-25,1904,70,2,107,2934
"AR",2020-05-26,1872,112,0,151,0
"AR",2020-05-27,2856,188,3,97,3726
"AR",2020-05-28,1880,180,0,261,3045
"AR",2020-05-29,3364,283,1,0,866
"AR",2020-05-30,4002,339,2,475,6254
"AR",2020-05-31,3890,342,3,240,2778
"AR",2020-06-01,2418,172,1,190,3531
"AR",2020-06-02,5150,365,0,0,0
"AR",2020-06-03,3577,309,0,624,8620
"AR",2020-06-04,3920,382,20,0,0
"AR",2020-06-05,4107,397,24,584,4547
"AR",2020-06-06,4499,377,0,450,8696
"AR",2020-06-07,3878,272,2,325,3191
"AR",2020-06-08,4031,388,2,314,0
"AR",2020-06-09,2921,591,0,340,4854
"AR",2020-06-10,5391,441,1,288,10148
"AR",2020-06-11,7834,459,4,448,0
"AR",2020-06-12,6221,418,2,731,3726
"AR",2020-06-13,7222,354,2,0,5895
"AR",2020-06-14,4921,321,0,954,9018
"AR",2020-06-15,6228,526,2,416,6733
"AR",2020-06-16,5300,396,4,274,1154
"AR",2020-06-17,8005,744,0,415,14718
"AR",2020-06-18,6926,588,2,322,7413
"AR",2020-06-19,5901,463,1,703,5635
"AR",2020-06-20,5756,473,2,511,6951
"AR",2020-06-21,6893,823,0,0,0
"AR",2020-06-22,6241,685,1,941,13164
"AR",2020-06-23,7526,570,4,595,7558
"AR",2020-06-24,6905,619,3,697,6677
"AR",2020-06-25,6858,589,1,687,4827
"AR",2020-06-26,6848,768,3,0,0
"AR",2020-06-27,5754,362,1,678,5907
"AR",2020-06-28,5371,470,2,570,6687
"AR",2020-06-29,7348,685,0,947,10367
"AR",2020-06-30,8799,831,2,520,8147
"AR",2020-07-01,8188,747,2,420,3235
"AR",2020-07-02,7762,547,3,878,8251
"AR",2020-07-03,5224,491,1,547,6703
"AR",2020-07-04,3519,362,9,587,7069
"AR",2020-07-05,4219,422,1,0,0
"AR",2020-07-06,4398,541,4,1044,5031
"AR",2020-07-07,7313,651,11,259,5428
"AR",2020-07-08,5038,1090,12,0,2617
"AR",2020-07-09,8671,845,13,1540,9849
"AR",2020-07-10,7144,771,7,751,0
"AR",2020-07-11,4781,588,5,0,4237
"AR",2020-07-12,4285,407,4,1564,11189
"AR",2020-07-13,6156,743,11,572,0
"AR",2020-07-14,5952,753,6,794,6531
"AR",2020-07-15,4067,535,13,564,4913
"AR",2020-07-16,10075,1253,13,817,4368
"AR",2020-07-17,7054,858,6,648,5888
"AR",2020-07-18,5668,575,3,0,5508
"AR",2020-07-19,4615,464,7,771,5395
"AR",2020-07-20,6415,696,6,1394,12251
"AR",2020-07-21,6818,963,12,728,6091
"AR",2020-07-22,6943,1074,10,591,0
"AR",2020-07-23,6756,907,12,1013,5241
"AR",2020-07-24,6070,744,11,990,13994
"AR",2020-07-25,5093,476,9,0,0
"AR",2020-07-26,4932,557,5,1374,14429
"AR",2020-07-27,6337,1076,8,824,6800
"AR",2020-07-28,6340,860,18,734,4281
"AR",2020-07-29,7149,841,11,787,4912
"AR",2020-07-30,8527,1083,4,791,6321
"AR",2020-07-31,7721,900,13,752,0
"AR",2020-08-01,5775,659,13,662,10450
"AR",2020-08-02,5378,581,15,0,0
"AR",2020-08-03,6287,914,11,1424,11395
"AR",2020-08-04,5705,883,14,784,5715
"AR",2020-08-05,6912,804,7,912,0
"AR",2020-08-06,7293,955,13,735,4290
"AR",2020-08-07,7160,794,16,1011,10676
"AR",2020-08-08,5780,586,15,0,0
"AR",2020-08-09,3742,387,6,1344,10964
"AR",2020-08-10,5905,710,17,645,4844
"AR",2020-08-11,6806,714,12,383,3165
"AR",2020-08-12,7468,1029,9,703,0
"AR",2020-08-13,7495,826,10,652,9257
"AR",2020-08-14,5963,620,12,626,4554
"AR",2020-08-15,5431,567,11,-400,0
"AR",2020-08-16,3306,260,8,673,33117
"AR",2020-08-17,5174,644,13,412,0
"AR",2020-08-18,5662,668,6,410,10190
"AR",2020-08-19,6726,705,14,729,7489
"AR",2020-08-20,6212,734,13,549,6680
"AR",2020-08-21,6989,631,6,887,9195
"AR",2020-08-22,4581,497,8,547,0
"AR",2020-08-23,2953,286,7,375,6187
"AR",2020-08-24,5170,591,8,320,7684
"AR",2020-08-25,5884,598,8,480,0
"AR",2020-08-26,6792,891,14,649,8440
"AR",2020-08-27,5736,675,16,722,6033
"AR",2020-08-28,6434,630,10,838,7189
"AR",2020-08-29,4425,410,6,795,8120
"AR",2020-08-30,3765,386,9,478,5239
"AR",2020-08-31,5976,524,14,368,13980
"AR",2020-09-01,6940,777,9,273,3717
"AR",2020-09-02,9525,1164,6,615,5809
"AR",2020-09-03,10700,1117,14,1392,0
"AR",2020-09-04,8019,640,11,1174,8899
"AR",2020-09-05,5027,425,6,548,16485
"AR",2020-09-06,4081,293,5,0,0
"AR",2020-09-07,3948,308,7,1054,5812
"AR",2020-09-08,5231,353,12,477,10440
"AR",2020-09-09,7713,558,14,498,0
"AR",2020-09-10,13323,1117,22,548,12402
"AR",2020-09-11,12718,840,20,1180,0
"AR",2020-09-12,6962,571,21,727,20915
"AR",2020-09-13,7720,617,24,509,1559
"AR",2020-09-14,10885,727,20,408,5791
"AR",2020-09-15,10755,751,25,730,43119
"AR",2020-09-16,9976,703,17,862,-26801
"AR",2020-09-17,11258,799,19,992,9749
"AR",2020-09-18,11568,762,17,871,10390
"AR",2020-09-19,4002,281,6,1078,0
"AR",2020-09-20,7381,560,8,563,16197
"AR",2020-09-21,8474,820,14,641,6944
"AR",2020-09-22,9334,697,18,617,5987
"AR",2020-09-23,13309,1137,20,982,8076
"AR",2020-09-24,14090,970,38,1086,9436
"AR",2020-09-25,12426,730,12,897,8085
"AR",2020-09-26,8243,484,14,809,6813
"AR",2020-09-27,5727,412,12,487,6257
"AR",2020-09-28,8109,576,13,807,56285
"AR",2020-09-29,9737,671,13,706,9725
"AR",2020-09-30,12716,953,17,942,21205
"AR",2020-10-01,13397,715,14,1124,11978
"AR",2020-10-02,10428,685,22,958,10866
"AR",2020-10-03,6589,474,6,746,9936
"AR",2020-10-04,4568,331,13,488,7150
"AR",2020-10-05,9478,805,9,417,6409
"AR",2020-10-06,10343,811,15,641,7995
"AR",2020-10-07,12100,979,25,809,9202
"AR",2020-10-08,14433,970,16,1265,12903
"AR",2020-10-09,11987,795,16,0,0
"AR",2020-10-10,7387,583,8,2075,24422
"AR",2020-10-11,6233,413,8,613,8384
"AR",2020-10-12,8433,916,7,654,7844
"AR",2020-10-13,8050,904,9,680,7118
"AR",2020-10-14,11695,1055,31,1079,9793
"AR",2020-10-15,13292,915,18,1278,11592
"AR",2020-10-16,11124,877,21,1015,11082
"AR",2020-10-17,7775,540,11,883,9034
"AR",2020-10-18,4143,312,4,644,7773
"AR",2020-10-19,5890,607,9,531,7536
"AR",2020-10-20,8075,819,17,844,7110
"AR",2020-10-21,12376,958,20,1155,10119
"AR",2020-10-22,11453,1045,20,1202,11889
"AR",2020-10-23,10769,860,17,1337,10920
"AR",2020-10-24,6701,574,11,1183,11643
"AR",2020-10-25,5804,423,3,797,7315
"AR",2020-10-26,6731,563,7,612,6315
"AR",2020-10-27,7702,700,18,952,7740
"AR",2020-10-28,11383,752,13,961,9016
"AR",2020-10-29,9970,783,14,1072,11511
"AR",2020-10-30,6725,464,6,1162,10464
"AR",2020-10-31,3664,287,6,1316,9324
"AR",2020-11-01,5318,404,8,0,0
"AR",2020-11-02,4710,507,6,1451,15236
"AR",2020-11-03,5217,786,7,878,4936
"AR",2020-11-04,9816,944,19,1293,10323
"AR",2020-11-05,9132,877,19,1548,11628
"AR",2020-11-06,7495,846,11,1870,12651
"AR",2020-11-07,7129,763,11,1598,10213
